timestamp,BTC close(USD),BTC mktcap(USD),ETH close(USD),ETH mktcap(USD),BNB close(USD),BNB mktcap(USD),XRP close(USD),XRP mktcap(USD),ADA close(USD),ADA mktcap(USD),LTC close(USD),LTC mktcap(USD),XLM close(USD),XLM mktcap(USD),EOS close(USD),EOS mktcap(USD),QTUM close(USD),QTUM mktcap(USD),TRX close(USD),TRX mktcap(USD)
2019-04-06,5043.89,41770.842313,165.5,528168.33297,19.0745,2519027.63,0.35264,127333234.4,0.08988,179687678.3,92.21,706789.23459,0.12492,42008489.7,5.3288,9351227.61,3.276,502272.685,0.02668,339488002.0
2019-04-05,5004.95,39768.552806,164.77,516070.34553,19.3657,2703355.91,0.3613,277642035.5,0.09044,222441691.0,88.24,366668.99563,0.12697,52818284.2,5.3097,8065667.52,3.357,957713.954,0.02699,556392385.2
2019-04-04,4898.66,61054.254168,157.36,686080.95248,18.992,2939082.42,0.32996,142045982.4,0.08716,490305261.0,84.7,775702.67217,0.11722,62356516.9,5.065,13444751.37,3.181,817496.37,0.02582,573199178.9
2019-04-03,4932.6,109890.125743,159.96,1345344.53845,18.5489,3532965.97,0.34022,317885933.0,0.09062,789334870.7,85.19,1514710.29313,0.12038,143208596.0,5.2089,24710380.98,3.196,3895606.459,0.02595,1274892938.4
2019-04-02,4857.29,105383.639263,163.31,906868.8586,19.7155,3356886.89,0.3505,254825056.8,0.08544,492665567.3,76.78,805505.16575,0.12111,109742872.5,5.0232,17527784.39,3.27,1054012.383,0.02671,1159923938.9
2019-04-01,4144.56,25507.067641,141.24,234310.19161,17.8888,2966204.71,0.31248,43573420.6,0.0721,162776247.7,60.45,129238.66121,0.11017,31704411.6,4.2043,5752360.2,2.965,506774.293,0.02433,421626760.3
2019-03-31,4103.95,13525.087433,141.38,142469.21171,17.5376,3182964.85,0.30889,31804560.0,0.06989,124068622.0,60.48,120015.86005,0.10824,14506607.9,4.1893,4909980.94,2.928,947167.381,0.02344,137335581.5
2019-03-30,4106.97,19509.292601,142.46,254798.70067,16.9666,2790050.93,0.31107,66842364.5,0.0721,222245671.2,60.45,161304.26128,0.10725,27947125.3,4.1502,7223240.88,2.786,480727.853,0.02322,228446068.2
2019-03-29,4103.25,30084.217444,143.25,235853.0454,16.4753,2737173.2,0.30774,52565413.4,0.07112,330715526.4,61.45,200422.34535,0.10752,25013225.0,4.302,7848828.29,2.719,366461.523,0.0233,362782163.6
2019-03-28,4027.81,20089.293875,137.86,163185.6991,16.6665,2988300.97,0.30604,33354763.4,0.06551,195106261.8,60.5,160785.54618,0.1065,25023379.7,4.2442,7697251.93,2.649,2324256.908,0.02315,207284124.3
2019-03-27,4038.05,32364.555852,139.45,317167.45325,16.6,3240914.25,0.31012,55385680.1,0.06697,373335033.1,61.44,260971.73061,0.1076,47760605.2,4.2539,17230440.01,2.588,338519.169,0.0233,322674475.9
2019-03-26,3948.55,29349.537627,134.18,183139.11426,16.1998,2725145.68,0.30302,45108158.9,0.0617,268879564.8,58.79,175752.00925,0.10258,49344109.6,3.7439,6076446.86,2.471,567451.617,0.0224,214072793.8
2019-03-25,3936.12,33192.890217,133.98,230880.285,16.7631,2775613.86,0.3031,47533457.4,0.05857,313417482.6,59.04,216703.66968,0.10014,48379196.6,3.65,6356654.2,2.477,576040.446,0.02256,454372119.7
2019-03-24,3992.18,17179.850648,136.09,198490.45124,17.1096,5285367.1,0.30787,34884060.5,0.06151,415661855.5,59.82,360926.15706,0.10437,28312020.3,3.6314,3919667.95,2.595,313296.192,0.02324,487333137.9
2019-03-23,4006.01,17302.604318,137.28,174710.43059,15.1397,2632489.7,0.31182,35555914.1,0.06349,534272459.0,60.89,372961.54781,0.10681,34616741.9,3.6647,4302369.88,2.672,654674.371,0.02428,718620444.8
2019-03-22,3986.93,20022.606318,135.98,186119.74745,15.1502,2695850.87,0.31041,40997646.8,0.05779,421719603.6,59.26,184427.33587,0.10815,42456151.7,3.6176,3671989.04,2.529,336303.537,0.02251,179198184.8
2019-03-21,3980.64,35997.682119,134.85,312531.39368,14.3511,3015066.53,0.30965,68244170.4,0.05235,286797501.8,58.54,164946.60535,0.10554,73008378.8,3.6185,5755727.13,2.469,1097225.254,0.02217,256969388.6
2019-03-20,4043.04,23432.300255,139.01,222883.51754,15.1288,2369648.38,0.31779,61071284.0,0.05355,185610770.4,60.27,285413.7934,0.10882,70943368.6,3.71,6793232.09,2.511,1810779.699,0.02279,162713577.9
2019-03-19,4015.53,19893.741815,138.55,218577.45208,15.4953,4271050.4,0.31594,37937661.9,0.05205,155912304.6,59.52,221995.59833,0.11193,107966687.6,3.7266,4635389.85,2.49,313219.952,0.02275,138457431.4
2019-03-18,3987.81,22454.47801,137.59,281718.96195,15.5388,2472584.89,0.31452,46830749.7,0.04997,102861058.5,59.17,301146.21398,0.11616,103676049.7,3.7066,5746385.4,2.459,404880.693,0.02278,194308005.8
2019-03-17,3981.14,18814.255577,138.67,252697.08148,15.5693,3106901.48,0.3154,33510613.2,0.04983,118241956.4,60.47,174833.31913,0.10896,24995851.5,3.7376,3745249.4,2.502,771703.262,0.0229,158980367.3
2019-03-16,4005.98,28568.376124,140.92,474664.10197,15.9589,3293876.13,0.31868,59414487.2,0.05124,205825022.6,61.21,375314.79266,0.10837,49603211.8,3.7991,8969648.79,2.494,614199.121,0.02313,351144788.6
2019-03-15,3923.76,21740.061498,136.56,295832.26562,14.9432,2986987.69,0.31473,40022943.7,0.04988,206134843.2,58.52,295307.77677,0.10621,62162885.1,3.6865,6815599.64,2.539,1446445.149,0.02295,246002462.5
2019-03-14,3877.12,27048.74853,132.2,258413.81868,14.8901,3079956.93,0.31131,54311189.1,0.04765,125114181.0,55.94,333686.39631,0.10639,125674732.1,3.5786,5786220.56,2.659,4603917.016,0.02242,255092893.8
2019-03-13,3866.0,24461.008757,131.65,209456.09848,15.0244,3282883.18,0.31332,78566025.5,0.04626,127808096.0,55.29,234206.35923,0.10916,115857059.1,3.5632,5561050.11,2.121,361105.514,0.02221,148357886.8
2019-03-12,3882.73,26921.008622,133.57,194905.96843,15.3333,4049068.39,0.31031,34008792.9,0.04718,157608907.4,56.58,186798.97334,0.10541,109246783.6,3.6416,5259530.76,2.146,313644.907,0.02227,126291826.0
2019-03-11,3871.61,38066.885705,132.67,264587.00683,14.4143,3757653.77,0.30992,51679569.6,0.04732,239243384.0,54.82,319640.84363,0.10199,207400217.3,3.5638,8446929.04,2.067,353380.288,0.02208,278171479.9
2019-03-10,3916.82,23187.561412,135.37,203965.16815,14.3711,3531708.7,0.31289,43024192.8,0.04557,149413895.6,56.59,198932.23727,0.10028,171407268.1,3.6935,4325239.12,2.129,226179.712,0.02285,227404724.8
2019-03-09,3943.04,30979.747653,137.27,279861.12049,14.4651,3996324.55,0.31389,60052162.0,0.04681,236991707.7,57.78,413625.10436,0.09028,53166134.2,3.7544,8648421.92,2.198,496439.913,0.02277,249144926.9
2019-03-08,3864.89,34730.366592,133.52,330283.58233,14.2931,6343194.03,0.30775,52311973.0,0.04243,98809786.8,55.61,440480.65904,0.08629,57398059.9,3.5897,10750051.28,2.097,371843.879,0.02233,253952447.5
2019-03-07,3873.64,26455.257661,136.81,307336.4931,15.1,6757497.33,0.31311,51060315.9,0.04275,89651411.5,56.73,816612.77049,0.08519,23761876.4,3.7571,10071541.78,2.065,261050.727,0.02294,264670024.1
2019-03-06,3861.84,24775.11883,137.4,428826.87415,14.5294,6158611.97,0.31629,69108469.9,0.04251,75795670.7,55.37,670227.49403,0.08469,29652710.5,3.7329,12303713.42,2.05,170540.054,0.02318,321349025.1
2019-03-05,3857.73,32962.536162,136.72,512631.23178,13.6229,8340655.32,0.31471,65812161.6,0.04292,120716975.2,52.52,798938.10368,0.08565,40081699.4,3.7481,15869796.96,2.061,221412.069,0.02375,564424988.0
2019-03-04,3715.3,34742.84166,125.65,403947.79445,11.4006,2739049.08,0.30207,54554165.3,0.04022,95476391.6,45.78,306985.27977,0.08199,53284163.4,3.2321,10886454.08,1.946,222453.252,0.02277,616476950.9
2019-03-03,3807.75,16718.16541,130.6,222453.2859,11.4511,2853200.15,0.31114,35107981.0,0.04206,42011958.8,47.86,218511.99396,0.0875,53169299.3,3.5158,4412889.19,2.044,127908.902,0.02248,144563110.6
2019-03-02,3819.93,19445.838355,132.56,297005.28093,11.7566,3893847.16,0.31382,49884108.0,0.04242,55395171.6,48.49,325733.94735,0.08358,20248088.1,3.4753,5610936.02,2.062,166330.138,0.02267,306382110.1
2019-03-01,3823.0,23174.57217,135.32,302632.02831,11.3111,4025695.97,0.31564,82928007.7,0.043,51365058.0,47.05,336011.92294,0.08467,25195267.4,3.4673,8074950.46,2.112,343385.943,0.02349,160875186.5
2019-02-28,3813.69,32561.961044,135.34,579327.31749,10.2779,3693794.54,0.3139,82235972.7,0.04287,78568795.3,45.61,258562.96779,0.08439,27796094.8,3.4971,7021064.46,2.075,159451.131,0.02364,212561488.5
2019-02-27,3818.07,31500.995466,135.02,567202.61035,9.8467,3524897.35,0.31067,86042683.7,0.04296,98307643.2,45.16,223940.94505,0.08413,40618994.1,3.5021,7547003.71,2.069,279729.757,0.02394,224430312.9
2019-02-26,3809.23,28838.748036,136.22,432944.17033,9.4168,3118340.95,0.31658,156768298.4,0.04296,102899011.5,44.76,220101.55494,0.08441,40624278.8,3.4318,9333008.35,2.051,254877.273,0.02411,329205880.4
2019-02-25,3827.92,38102.966245,137.87,801147.09543,9.6967,5348579.57,0.32731,198793053.8,0.04351,156622956.8,45.4,377273.17275,0.08603,66203719.2,3.5461,15538358.94,2.079,278129.202,0.02407,558573703.8
2019-02-24,3743.56,62224.18689,132.1,1260506.80672,9.9476,4800152.25,0.29757,168785982.4,0.04156,328163939.4,43.75,685277.01608,0.08185,108270811.2,3.5289,19522125.21,2.002,819812.963,0.02327,1359544600.4
2019-02-23,4117.76,33657.942883,157.79,588183.72896,10.7265,2877713.15,0.33201,65573265.4,0.04846,162694021.5,51.4,411115.3383,0.09389,55817640.6,4.245,8765378.72,2.37,966361.756,0.02528,307453778.6
2019-02-22,3962.0,23943.16375,147.36,366251.18542,10.7576,3038507.76,0.32105,47070036.8,0.0458,103272788.5,49.19,265979.43489,0.0904,38300174.9,3.8411,10110935.88,2.125,169958.128,0.0249,217724892.3
2019-02-21,3937.31,31103.884728,145.69,447364.40873,10.4661,3077022.99,0.3207,74728496.6,0.04506,144701031.7,48.94,383781.90032,0.08854,82415770.8,3.8035,11037523.05,2.078,194132.572,0.02471,254685888.3
2019-02-20,3969.74,36205.14085,148.44,614303.61007,10.9211,4346711.07,0.3315,103063793.8,0.04748,164477468.8,51.5,566874.12073,0.09198,110275238.9,3.9076,17147702.58,2.168,241612.198,0.025,371243183.2
2019-02-19,3907.79,50207.172667,143.44,747968.90445,10.4728,4894965.38,0.32238,198102626.4,0.04593,262933306.5,47.14,404786.75784,0.08974,173503486.6,3.5224,21074867.08,2.114,435048.705,0.0248,603795953.8
2019-02-18,3898.6,64042.730492,145.69,1079830.1502,9.6127,2809984.65,0.32194,172763975.2,0.04564,238145162.3,47.84,744029.87121,0.08371,90707642.4,3.4764,17539014.8,2.128,389148.152,0.0249,546475818.8
2019-02-17,3667.58,25690.227779,133.75,614788.60078,9.22,2460188.81,0.30318,49930873.1,0.04157,65525969.1,43.91,331698.79603,0.07964,37932569.9,2.8762,5431277.9,1.966,199574.576,0.02378,190730523.0
2019-02-16,3618.41,19565.992751,122.67,215320.70134,9.1087,2499086.4,0.30077,31126221.9,0.04101,39546332.3,43.34,326691.70793,0.07811,32045596.9,2.7873,3196504.29,1.943,187837.578,0.02356,175050883.2
2019-02-15,3602.47,20777.872899,121.67,255296.0814,9.2911,3326003.04,0.30194,35931398.3,0.04059,51453047.8,42.58,389950.95213,0.07907,88466367.2,2.7928,4622600.86,1.908,228949.366,0.0237,256082232.0
2019-02-14,3590.56,21753.501261,120.42,297205.78738,8.7655,2803390.01,0.30081,38757408.1,0.04037,54153288.8,41.26,285144.93739,0.07626,45404967.2,2.7427,4507205.73,1.886,81669.074,0.0233,229078818.1
2019-02-13,3609.4,25773.997648,121.86,317827.31956,8.9103,4005598.1,0.30382,54722420.4,0.04107,57116619.2,41.61,333914.84326,0.07622,33060013.2,2.8564,6485268.12,1.914,145251.43,0.02406,422816770.1
2019-02-12,3631.46,29479.59823,122.41,343765.66987,9.2765,4945231.46,0.30514,50915657.1,0.04173,84242831.0,43.89,326731.55801,0.07718,64773546.4,2.9465,7730088.3,1.952,198645.908,0.02441,459412785.1
2019-02-11,3631.05,24954.614571,120.89,389405.30404,9.5288,6041136.07,0.30255,41900510.2,0.04169,86417133.1,42.9,570398.48991,0.077,48908352.8,2.75,5768338.97,1.908,80904.986,0.02457,700500759.9
2019-02-10,3680.06,23250.602634,125.12,385819.09619,9.1697,5750442.06,0.30988,65487258.0,0.0429,114498756.7,46.79,667594.46229,0.08022,94302782.3,2.8393,6446491.03,1.956,156072.957,0.02579,607353046.1
2019-02-09,3665.18,24759.833719,119.19,328067.9574,8.9051,5440051.11,0.31215,65169202.2,0.04117,118193684.7,44.68,993529.35851,0.08069,61187436.8,2.7718,6111348.73,1.94,121356.307,0.02623,518065655.8
2019-02-08,3659.04,47968.058013,119.25,589950.64925,8.5972,4960284.84,0.31205,93896197.0,0.04072,173766095.9,42.99,1237384.07012,0.08142,85699626.8,2.7219,9123081.23,1.942,302273.265,0.02681,590828159.7
2019-02-07,3398.4,18665.538638,104.48,147942.07683,7.81,4354792.8,0.29145,32936661.6,0.03646,53253180.2,33.24,144528.08084,0.07426,49927985.1,2.3415,1765620.33,1.762,103476.829,0.02569,246860684.4
2019-02-06,3405.37,35310.244846,104.5,337204.30254,8.1303,5817391.76,0.2894,60630230.6,0.03667,102386199.3,32.79,312456.54201,0.07426,48707263.2,2.3426,3428527.0,1.745,216661.889,0.02551,538152250.9
2019-02-05,3471.59,25264.41503,107.27,159730.1886,7.8665,4154631.43,0.29972,53121022.0,0.03805,54889870.0,34.34,214319.34235,0.07702,40870949.6,2.3914,1969941.32,1.807,55040.238,0.02623,638843861.1
2019-02-04,3463.22,23131.981108,107.68,160850.10293,7.1069,3306867.31,0.29939,44235957.5,0.03799,48309935.0,34.09,206649.66902,0.07862,33619186.7,2.3973,2674770.63,1.82,88638.163,0.02698,1036234202.6
2019-02-03,3458.11,19867.33639,107.36,227211.54064,6.7887,3095048.16,0.30219,55823769.6,0.03824,61929674.9,33.44,348406.73224,0.08012,30371157.8,2.3707,3256628.04,1.821,85300.077,0.02542,314036955.6
2019-02-02,3504.77,17920.802,110.42,186908.7573,6.8655,3251363.16,0.3103,44389361.1,0.03929,52764064.9,34.59,268052.52354,0.083,27152104.0,2.4389,2561851.19,1.867,89479.193,0.02608,332183079.3
2019-02-01,3462.07,25260.476159,106.73,243149.88435,6.5229,2942865.68,0.30624,87742017.5,0.03857,78655352.3,32.65,335544.96445,0.08083,54378699.7,2.3263,2678028.02,1.836,122526.874,0.02615,662366527.9
2019-01-31,3434.1,29607.190253,106.44,290679.61935,6.22,2264988.86,0.30911,173326720.7,0.03824,98609368.0,31.41,154708.17427,0.08115,58590808.7,2.3089,3052511.71,1.835,99038.397,0.02511,766309155.0
2019-01-30,3458.18,23968.260243,108.29,330968.19265,6.1388,2238811.59,0.32109,135161854.0,0.03953,113578945.8,31.68,129114.99705,0.08509,60467747.7,2.3262,2763718.76,1.884,125304.283,0.02717,682721247.1
2019-01-29,3411.04,29544.928977,104.45,319768.91348,6.1661,2967157.36,0.28693,46228128.9,0.03796,128453948.2,30.81,135879.8588,0.08216,58477819.5,2.2561,3335084.4,1.839,130258.059,0.02709,797744464.6
2019-01-28,3434.15,40405.111401,105.5,566205.78288,6.1648,4950985.69,0.29223,86788557.0,0.03855,183511163.1,30.94,267887.62942,0.08583,58244285.5,2.2267,5569150.25,1.853,370454.731,0.02673,2164754832.5
2019-01-27,3550.84,22735.598162,112.05,247369.60555,7.0396,2776887.68,0.30646,40448660.6,0.04087,93192565.1,32.21,173697.81998,0.0943,53865188.7,2.3522,3924251.55,1.992,173749.75,0.02902,1355190569.6
2019-01-26,3565.25,19476.532344,115.34,146216.82819,6.9463,2734629.11,0.31258,27927773.9,0.04241,56966475.2,32.8,166677.42808,0.09814,48123918.7,2.4065,2440321.11,2.054,99039.178,0.0285,757357994.5
2019-01-25,3565.29,17608.346671,115.11,198617.08108,6.6899,2583153.38,0.31384,23989294.4,0.0424,42081909.7,32.69,169242.53382,0.0995,19865568.0,2.4285,3241042.53,2.057,138231.145,0.02651,333547496.2
2019-01-24,3569.62,20826.25118,116.39,216242.29829,6.4588,1514319.91,0.31593,27176617.3,0.04284,57451796.2,32.51,138812.16216,0.101,19630183.5,2.4343,3593242.18,2.048,128327.5,0.02672,506049413.5
2019-01-23,3552.82,24938.842698,116.44,230247.61578,6.4969,1928704.72,0.31415,37351681.3,0.04266,85116994.4,31.69,123577.27232,0.10068,24497735.7,2.4188,4011152.74,2.035,151283.604,0.02631,777770703.1
2019-01-22,3570.93,29336.442967,117.81,359542.63873,6.4736,1854629.75,0.31762,51740083.2,0.04334,121953842.2,31.41,199887.16257,0.10209,33709460.4,2.4276,6368766.91,2.059,207860.075,0.02619,1109566790.4
2019-01-21,3526.9,19644.436839,115.63,303632.93463,6.4724,1851048.49,0.31767,29721620.1,0.04251,85588323.8,30.82,110305.75866,0.10139,30834243.6,2.3223,4909058.38,2.019,226068.602,0.02537,680005035.6
2019-01-20,3539.28,27901.938598,117.47,451792.85352,6.4008,1778376.93,0.3168,40593702.6,0.04287,145798272.2,30.64,249450.00408,0.10289,41630238.0,2.3266,6718840.17,2.025,309815.434,0.02355,611417328.1
2019-01-19,3665.3,22171.578123,122.6,323303.79296,6.5199,2269437.98,0.3267,43414969.4,0.04515,98545473.7,32.0,164989.63668,0.10651,31975911.6,2.444,4397104.68,2.125,184781.761,0.02419,674269447.7
2019-01-18,3594.87,22713.446755,119.17,235646.684,6.4867,2495447.22,0.32036,31990322.9,0.04372,92737420.6,30.77,150711.34444,0.10542,17173987.2,2.4296,5451727.31,2.069,103836.245,0.02441,608269014.3
2019-01-17,3616.21,29755.440838,121.54,447535.22716,6.3266,2312287.74,0.32489,46482575.6,0.04471,230363685.4,31.4,203218.00286,0.10712,33367460.6,2.4718,6827598.9,2.109,244917.902,0.02492,1011108887.1
2019-01-16,3591.84,27480.179977,121.48,513486.65472,6.0911,2164639.9,0.3257,48151576.2,0.04419,185866361.7,31.29,153939.59622,0.10551,19928841.4,2.4027,5392886.82,2.087,180306.959,0.02479,826394320.6
2019-01-15,3553.06,34137.997459,118.95,649020.5297,5.8111,1366715.25,0.3215,54164499.2,0.04201,153740822.5,30.75,216841.86085,0.1037,33954473.0,2.3496,6820880.36,2.056,319329.556,0.02395,1399984141.8
2019-01-14,3626.09,35235.211215,126.95,546420.40854,6.0583,2330172.48,0.32871,65175057.4,0.04343,189791994.0,31.71,255282.35801,0.10732,48781156.6,2.4256,6215914.95,2.155,339802.775,0.02524,2293615074.1
2019-01-13,3476.81,26385.757454,114.16,422561.96777,5.4688,1420692.05,0.31132,56198037.6,0.03944,150190137.8,29.59,229264.11927,0.10102,65655302.9,2.2092,5711834.54,2.008,523268.848,0.02085,852023326.8
2019-01-12,3583.13,21999.928354,123.35,300262.13404,5.8594,1743319.31,0.32557,38674176.1,0.04288,110531249.1,31.65,178476.28718,0.10447,34918334.2,2.3768,5316331.97,2.202,517752.701,0.02296,1099711472.1
2019-01-11,3601.31,38338.654733,124.65,545293.98369,5.9595,2559930.81,0.3258,74955650.2,0.0433,239944262.2,31.49,351182.38165,0.10385,59381883.4,2.3627,9119469.05,2.1,237178.221,0.02453,1995046858.3
2019-01-10,3585.88,59402.22851,124.95,871751.75038,5.8449,3348790.03,0.32464,182432057.4,0.04366,467704306.4,32.81,584622.4539,0.10595,99969300.9,2.3691,15447628.34,2.079,894531.338,0.02541,4989891257.2
2019-01-09,3966.65,28989.439511,148.1,299443.563,6.5511,4167653.69,0.3648,67288168.8,0.05144,264448222.3,38.17,312030.13021,0.1225,46637146.1,2.86,7243272.67,2.415,953337.143,0.02785,1572991504.4
2019-01-08,3955.13,38901.423122,147.6,441661.06778,6.5128,3946905.61,0.36073,67790037.4,0.0478,203734040.4,38.7,522510.17142,0.12153,60831886.4,2.743,6452192.39,2.242,259006.447,0.02589,1370141124.8
2019-01-07,3975.45,31869.846264,149.34,424765.30258,6.2009,1683858.68,0.36022,70715569.0,0.04755,266672497.4,37.35,444975.92431,0.12232,69725772.8,2.7336,7269951.57,2.246,223076.44,0.02334,705264402.1
2019-01-06,3987.6,36553.806709,153.86,627908.47366,6.2688,2511301.27,0.36042,63015691.4,0.04822,282745808.9,38.3,761396.10676,0.11871,46045092.8,2.8092,7195395.47,2.291,372689.157,0.02249,867831913.1
2019-01-05,3770.96,30490.667751,152.83,773169.13736,5.9625,1636284.99,0.34851,53463920.9,0.04403,166586601.8,34.33,335581.55848,0.11148,35826640.9,2.651,5805230.91,2.205,419717.408,0.0219,1119659806.0
2019-01-04,3792.01,29519.554671,151.97,805248.93821,5.9692,1657441.74,0.35308,51976479.9,0.04301,101638583.7,31.76,108636.82193,0.11271,32717497.6,2.6744,6887348.65,2.205,165072.288,0.02106,826847232.6
2019-01-03,3766.78,29406.948359,146.3,708091.31714,5.7979,1524726.37,0.3524,61459149.9,0.04205,153417510.5,31.39,94129.85114,0.11139,34837060.8,2.6379,7580722.29,2.16,192700.827,0.01966,523399218.5
2019-01-02,3858.56,35156.463369,152.01,941486.31524,6.051,2130127.0,0.36882,74162520.5,0.04433,161683682.2,32.67,118306.23317,0.11656,29386260.7,2.8197,7781422.0,2.309,236086.968,0.01974,451662383.4
2019-01-01,3797.14,23741.687033,139.1,401776.88797,5.991,1412914.18,0.3608,41061397.6,0.04198,109890339.6,31.48,103182.73765,0.11351,21211564.9,2.6184,5425315.83,2.229,110950.416,0.01928,351832810.6
2018-12-31,3702.9,29991.77835,131.45,484604.83962,6.1111,2388899.23,0.34849,70308054.1,0.04054,148310413.9,29.9,97446.11241,0.11002,38757375.2,2.5326,8487571.3,2.122,224428.679,0.01868,378869408.1
2018-12-30,3801.91,33222.369262,137.77,704259.41614,5.8939,1394241.09,0.36489,66395531.2,0.04263,200245060.5,31.38,151572.93045,0.11556,37090038.5,2.6349,8126555.41,2.275,126486.559,0.01961,432871427.0
2018-12-29,3695.32,38874.373903,132.89,1006654.49844,5.66,1232874.45,0.35593,105406488.5,0.04049,229292813.1,30.28,222196.85698,0.11435,27352684.5,2.5523,10073149.95,2.23,256643.832,0.01939,621895768.4
2018-12-28,3839.26,45964.304987,135.3,894454.19051,5.8811,1505031.24,0.36997,133220344.3,0.04111,174637271.5,31.8,242123.8975,0.11878,42768505.9,2.5994,12546394.72,2.326,390856.063,0.0203,794371564.4
2018-12-27,3567.91,44097.392912,113.8,752177.90111,5.1791,1148939.37,0.33368,113118482.1,0.03611,166425603.1,27.55,157817.22611,0.10727,35936468.3,2.2656,11267218.09,2.079,217852.947,0.01798,674686376.0
2018-12-26,3777.74,42629.375817,129.35,794834.05601,5.6029,1351072.48,0.37253,115977475.4,0.0406,186196153.7,30.3,174048.04136,0.11836,53882530.6,2.5469,12207452.34,2.385,228975.125,0.02001,814775586.9
2018-12-25,3745.79,62725.629432,127.6,1076164.12809,5.45,1443517.22,0.37598,190479475.6,0.04107,268928019.9,30.5,248993.55556,0.11882,59412391.1,2.48,15615090.51,2.382,565178.589,0.01967,1037596911.4
2018-12-24,4008.01,64647.809129,138.03,1319609.8165,6.0979,2058385.46,0.40092,308763465.2,0.04499,335985802.4,32.68,305504.74498,0.13063,137567699.0,2.7407,16866538.25,2.61,1767464.761,0.02065,1357137739.9
2018-12-23,3929.71,40117.531529,129.03,936094.1049,5.959,1878151.13,0.3669,83342114.3,0.04369,240130079.7,32.97,255561.72891,0.12454,90016197.6,2.7774,12875451.75,2.73,1226893.872,0.02056,958651192.9
2018-12-22,3948.91,42822.350872,115.2,405672.83117,5.8398,1775214.59,0.35644,68501560.8,0.04156,204830435.4,31.33,106033.33577,0.1201,69963088.0,2.5755,7684214.28,2.344,567100.57,0.02065,1475151421.0
2018-12-21,3838.66,82343.850112,107.69,666048.71786,5.4766,1592262.74,0.35428,141255512.3,0.04031,453341004.8,30.29,222927.66345,0.11869,118579358.4,2.5815,14400752.61,2.237,1044386.91,0.01973,2278365315.3
2018-12-20,4049.62,101543.835986,114.05,859612.57205,5.6766,2160302.61,0.37228,190801771.6,0.03871,324925652.2,32.18,347428.50187,0.12414,87964079.4,2.6902,17133735.41,2.36,1158902.944,0.01703,985461494.6
2018-12-19,3662.22,94137.341014,98.74,827748.59096,5.3633,1805892.76,0.34468,238920130.5,0.03368,315224591.1,28.83,464104.88134,0.11174,113710969.6,2.4323,21118523.12,2.2,1277476.933,0.01526,1300688796.8
2018-12-18,3652.98,61369.615257,100.39,529946.79175,5.5308,1906857.24,0.34979,166459905.1,0.0343,203968434.0,29.89,241540.21994,0.11368,67374235.8,2.6149,26093249.64,2.107,819556.67,0.01475,581885688.4
2018-12-17,3509.08,66761.751697,94.02,472252.23388,5.065,1507154.37,0.32721,129250477.5,0.03241,202451973.6,28.95,415677.55009,0.10874,53617783.4,2.3684,21778917.43,2.067,989989.447,0.01407,589953611.8
2018-12-16,3228.67,24628.808538,84.67,241366.76305,4.616,1069563.77,0.28669,43951184.1,0.029,80746045.3,25.52,284638.36643,0.09569,26505246.4,1.904,6663434.89,1.721,202328.184,0.01293,321862725.5
2018-12-15,3211.72,29796.041436,83.76,217360.65775,4.5531,969833.44,0.28422,38261672.5,0.02807,59384458.1,23.6,114346.73652,0.09453,30785914.9,1.8855,7634933.36,1.702,244501.974,0.01273,292596660.0
2018-12-14,3224.17,44492.983807,83.82,318003.73427,4.5211,946936.19,0.28816,47556494.8,0.02832,81044535.1,23.34,115451.19357,0.09666,38316766.1,1.818,9779462.5,1.704,469095.28,0.01272,363530014.2
2018-12-13,3302.06,40040.917013,86.34,331218.30083,4.6384,1003196.18,0.29934,42978785.0,0.02912,94079375.3,23.08,101343.24553,0.10472,28752856.6,1.8437,11501688.07,1.816,1962846.935,0.01304,366097497.8
2018-12-12,3445.0,33922.931286,89.41,285436.04029,4.9815,1196552.29,0.30463,48158835.8,0.03029,89019978.0,24.13,116697.01621,0.1124,22177265.8,1.9546,9502179.87,1.651,212652.393,0.0132,350215028.0
2018-12-11,3380.39,35920.864154,87.76,339991.84246,4.8973,1232098.43,0.29904,52196740.0,0.02931,95211761.2,23.41,116912.31068,0.11122,24567127.5,1.8318,10371380.29,1.615,603025.231,0.01317,421922602.4
2018-12-10,3432.88,40989.244553,89.91,408573.02929,4.6276,928495.85,0.29956,59077810.9,0.02977,122187850.1,24.14,159523.3339,0.11546,33663681.9,1.9049,14127134.18,1.568,206250.443,0.01311,478094148.5
2018-12-09,3545.37,45956.893296,93.26,520519.36023,4.7693,1505537.64,0.30914,63609809.9,0.0311,144802722.5,25.37,185392.27774,0.12121,32485282.2,1.9855,15413728.28,1.636,275216.068,0.01341,534569771.6
2018-12-08,3410.93,55365.949949,90.38,698217.12529,4.6361,1260790.7,0.30247,91555422.9,0.0302,173784366.9,24.22,272026.24012,0.1162,54268413.0,1.8056,16478683.08,1.576,258071.55,0.01324,735886007.8
2018-12-07,3403.55,95145.457442,93.05,1030073.58467,4.516,2250208.53,0.30114,128448766.2,0.02975,266226863.36,24.91,344334.77132,0.11495,61593256.2,1.7271,18209498.54,1.572,487673.658,0.01321,1047600916.8
2018-12-06,3508.75,68378.796943,91.0,586138.59043,4.9023,3033034.77,0.30919,83574815.0,0.03072,208988814.6,26.78,186020.5287,0.1178,43626218.93,1.8438,13003062.31,1.636,298661.79,0.01279,751978664.2
